report_period,ticker,Cash and cash equivalents,Cash on hand,Cash in banks,Cash in transit,Cash equivalents,Short-term investments,Short-term securities investments,Other short-term investments,Other Receivables,Receivables from equitization,Interest income,Receivable from employees,Other receivables,INVENTORIES,Goods in transit,Raw materials,Raw materials,Tools and supplies,Work in progress,Finished goods,Merchandise inventories,Goods on consignment,Goods in bonded warehouses,Property,Other current assets,Advances,Lack of assets awaiting handling,Short-term deposits or collateral,Other,Other long-term receivables,Long-term deposits or collateral,Sums received in Trust,Loans without interest,Others,Others,Others,Others,Others,Tangible fixed assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Tangible fixed assets - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Finance lease assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Finance lease assets - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Intangible fixed assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Intangible fixed assets - Accumulated amortization,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Other long-term investments,Other long-term investments,Investment in securities,Investment in bond,"Investments in bills of exchange, treasury bonds",Long-term loans,Other long-term investments,Other long-term investments,Short-term loans and liabilities,Short-term loans,Long-term liabilities falling due,Taxes payable,Value added tax,Special Sales Tax (SST),Import-Export tax,Corporate income Tax,Personal Income Tax,Natural Resources Tax,"Housing and land Tax, and land rental",Other taxes,"Other fees, charges",Expenses payable,Advances on salary during the period of taking leave,Expenses for major repair to fixed assets,Expenses during the period of cessation of business activities,Others,Others,Others,Others,Others,Other Payables,Surplus assets awaiting handling,Trade Union fees,Social insurance,Medical Insurance,Unemployment insurance,Payables regarding equitization,Receipt of short-term deposits or collateral,Unrealized revenue,Others,Others,Others,Others,Others,Long-term borrowings,Bank loans,Loans from other lenders,Financially leased liabilities,Other long-term liabilities,Paid-in capital,Capital contributed by the State,Capital contributed by other entities,Net sales,Sales of merchandise goods,Sales of merchandise goods,Sale from services,Sale from construction contracts,Sales of merchandise goods,Sales of merchandise goods,Trade discounts,Reductions in prices of goods sold,Sales returns,VAT payable,Special sales tax,Export Duty,Cost of sales,Merchandise goods sold,Finished goods sold,Other services provided,Real estate services provided,Trade expenses of invested properties,Inventories deficiencies,Expenses in excess of normal value,Financial income,Interest income on loans and Deposits granted,Gain on disposal of securities,Dividends income,Gains from sale of foreign currency,Realized foreign exchange gains,Unrealized foreign exchange gains,Gains from sale of deferred payments goods,Others,Others,Others,Others,Others,Financial expenses,Interest expenses on loans,"Payments discount, gains from sale of deferred payments goods",Loss from disposal of Short-term or long-term investments,Loss from sale of foreign currency,Realized foreign exchange losses,Unrealized foreign exchange losses,Others,Others,Others,Others,Others,Cost of goods manufactured by factors,Raw materials,Raw materials,Labor costs,Depreciation expense,Outside service expenses,Other cash expenses,Good will - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Good will - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Gain from disposal of Short-term or long-term investments,Held-to-maturity investment,Short-term,Long-term
2018,VIC,13557055000000.0,364083000000.0,8157247000000.0,44946000000.0,4990779000000.0,1951598000000.0,0.0,0.0,20993915000000.0,0.0,0.0,0.0,20993915000000.0,55739534000000.0,528666000000.0,673262000000.0,4233450000000.0,0.0,14280000000.0,959970000000.0,178310000000.0,0.0,0.0,53385046000000.0,9389248000000.0,9081321000000.0,0.0,0.0,307927000000.0,305542000000.0,286240000000.0,0.0,0.0,19302000000.0,16017109000000.0,14900338000000.0,360259000000.0,717136000000.0,57637790719579.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,9088467803121.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,0.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,0.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,1479208218837.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,659335632944.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,1594869000000.0,0.0,1594869000000.0,0.0,0.0,0.0,1594869000000.0,0.0,19115963000000.0,9299560000000.0,9816403000000.0,15520707000000.0,532078000000.0,0.0,0.0,2827841000000.0,181603000000.0,0.0,11729011000000.0,250174000000.0,0.0,16017109000000.0,0.0,0.0,0.0,19302000000.0,16017109000000.0,14900338000000.0,360259000000.0,717136000000.0,14900338000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19302000000.0,16017109000000.0,14900338000000.0,360259000000.0,717136000000.0,61770712000000.0,26791140000000.0,0.0,0.0,0.0,32756212300000.0,0.0,32756212300000.0,121971751000000.0,103171946000000.0,77350000000.0,18799805000000.0,0.0,103171946000000.0,77350000000.0,0.0,77350000000.0,0.0,0.0,0.0,0.0,92943726000000.0,75399059000000.0,802017000000.0,14022203786305.0,0.0,2720446213695.0,0.0,0.0,7478550000000.0,1907203000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19302000000.0,16017109000000.0,14900338000000.0,360259000000.0,717136000000.0,4908950000000.0,3939282000000.0,0.0,0.0,0.0,252532000000.0,0.0,19302000000.0,16017109000000.0,14900338000000.0,360259000000.0,717136000000.0,84935570000000.0,673262000000.0,4233450000000.0,10000782000000.0,5155271000000.0,9670660000000.0,55875407000000.0,8676905149603.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,4468445933081.0,40845582676116.0,5872049334246.0,0.0,0.0,1222264361922.0,545853701759.0,8808456411302.0,4167925396109.0,24127969591815.0,4075102878461.0,0.0,0.0,284669467000.0,131919798327.0,1139329995048.0,895013616141.0,-7335761548352.0,-858684409586.0,0.0,0.0,-27725610085.0,-18437867142.0,-1270881256747.0,-594493079169.0,5211088000000.0,1951598000000.0,1951598000000.0,0.0
2019,VIC,18446968000000.0,22546000000.0,7602372000000.0,14451000000.0,10807599000000.0,11172867000000.0,9539371000000.0,0.0,10062709000000.0,0.0,0.0,0.0,10062709000000.0,85969752000000.0,772066000000.0,5810242000000.0,21297152000000.0,279554000000.0,1182274000000.0,5532541000000.0,452808000000.0,0.0,0.0,71940267000000.0,12863952000000.0,11763952000000.0,0.0,0.0,1100000000000.0,256782000000.0,207265000000.0,0.0,0.0,49517000000.0,16493327000000.0,52864324000000.0,226033000000.0,882770000000.0,100039030000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,11740428000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,0.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,0.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,21348251000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,1377959000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,1706242000000.0,1706242000000.0,0.0,0.0,0.0,0.0,1706242000000.0,1706242000000.0,32995790000000.0,7698000000000.0,25297790000000.0,5991675000000.0,559321000000.0,0.0,0.0,3060407000000.0,238297000000.0,0.0,1662222000000.0,471428000000.0,0.0,16493327000000.0,0.0,0.0,0.0,49517000000.0,16493327000000.0,52864324000000.0,226033000000.0,882770000000.0,52864324000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49517000000.0,16493327000000.0,52864324000000.0,226033000000.0,882770000000.0,84430440000000.0,61760749000000.0,0.0,0.0,0.0,34309140000000.0,0.0,34309140000000.0,130161398000000.0,103507620000000.0,125384000000.0,26653778000000.0,0.0,103507620000000.0,125384000000.0,0.0,125384000000.0,0.0,0.0,0.0,0.0,92484797000000.0,55505827000000.0,14239688000000.0,19601230000000.0,0.0,3138052000000.0,0.0,0.0,14000889000000.0,2475618000000.0,0.0,0.0,0.0,0.0,0.0,0.0,49517000000.0,16493327000000.0,52864324000000.0,226033000000.0,882770000000.0,8181371000000.0,7147357000000.0,0.0,0.0,0.0,151244000000.0,0.0,49517000000.0,16493327000000.0,52864324000000.0,226033000000.0,882770000000.0,124446964000000.0,5810242000000.0,21297152000000.0,16542696000000.0,8337680000000.0,19166515000000.0,59102921000000.0,7547642000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,5173503000000.0,57637791000000.0,9088468000000.0,0.0,0.0,1566339000000.0,659336000000.0,8620142000000.0,4468447000000.0,55180694000000.0,5398714000000.0,0.0,0.0,20154163000000.0,893540000000.0,586198000000.0,1162488000000.0,-12779455000000.0,-2746754000000.0,0.0,0.0,-372251000000.0,-174917000000.0,-1658698000000.0,-457432000000.0,11299238000000.0,1633496000000.0,1633496000000.0,0.0
2020,VIC,29403688000000.0,11396000000.0,9058857000000.0,6119000000.0,20327316000000.0,10413625000000.0,5897650000000.0,0.0,12789024000000.0,0.0,0.0,0.0,12789024000000.0,63606541000000.0,741030000000.0,4186783000000.0,15390717000000.0,0.0,1195286000000.0,2109614000000.0,734938000000.0,0.0,0.0,54638890000000.0,3134972000000.0,0.0,0.0,0.0,3134972000000.0,1364649000000.0,0.0,0.0,0.0,1364649000000.0,24674957000000.0,43450189000000.0,222277000000.0,1402176000000.0,122699550000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,18886388000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,0.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,0.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,24847891000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,3021184000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,4576705000000.0,4576705000000.0,0.0,0.0,0.0,0.0,4576705000000.0,4576705000000.0,25971982000000.0,1087885000000.0,24884097000000.0,7805236000000.0,487332000000.0,0.0,0.0,4667342000000.0,201649000000.0,0.0,1547094000000.0,901819000000.0,0.0,24674957000000.0,0.0,0.0,0.0,1364649000000.0,24674957000000.0,43450189000000.0,222277000000.0,1402176000000.0,43450189000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364649000000.0,24674957000000.0,43450189000000.0,222277000000.0,1402176000000.0,98309224000000.0,63714809000000.0,0.0,0.0,0.0,0.0,0.0,0.0,110755497000000.0,4457160000000.0,265464000000.0,106298337000000.0,0.0,4457160000000.0,265464000000.0,0.0,265464000000.0,0.0,0.0,0.0,0.0,93177227000000.0,0.0,17415481000000.0,69099702000000.0,0.0,6662044000000.0,0.0,0.0,31068411000000.0,2250964000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1364649000000.0,24674957000000.0,43450189000000.0,222277000000.0,1402176000000.0,12804561000000.0,11402385000000.0,0.0,0.0,0.0,0.0,0.0,1364649000000.0,24674957000000.0,43450189000000.0,222277000000.0,1402176000000.0,85863911000000.0,4186783000000.0,15390717000000.0,11118610000000.0,10332161000000.0,17337195000000.0,31685228000000.0,7743738000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,5255274000000.0,100039030000000.0,11740428000000.0,0.0,0.0,21348251000000.0,1377959000000.0,7547642000000.0,5173503000000.0,24059706000000.0,7603821000000.0,0.0,0.0,3859790000000.0,1851822000000.0,1013229000000.0,704572000000.0,-1399186000000.0,-457861000000.0,0.0,0.0,-360150000000.0,-208597000000.0,-817133000000.0,-622801000000.0,28595170000000.0,4515975000000.0,4515975000000.0,0.0
2021,VIC,18352236000000.0,9235000000.0,10308882000000.0,12203000000.0,8021916000000.0,8080448000000.0,4909495000000.0,0.0,16651053000000.0,0.0,0.0,0.0,16651053000000.0,52534314000000.0,800825000000.0,6356016000000.0,20828019000000.0,0.0,2471131000000.0,1836693000000.0,2495685000000.0,0.0,0.0,38573964000000.0,3625038000000.0,0.0,0.0,0.0,3625038000000.0,143707000000.0,0.0,0.0,0.0,143707000000.0,26282817000000.0,40561593000000.0,104682000000.0,886496000000.0,132703787000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,26636347000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,0.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,0.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,31311619000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,6683100000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,8831485000000.0,8831485000000.0,0.0,0.0,0.0,0.0,8831485000000.0,8831485000000.0,20036906000000.0,2782927000000.0,17253979000000.0,5657022000000.0,232541000000.0,401043000000.0,0.0,3352838000000.0,203488000000.0,0.0,1039259000000.0,427853000000.0,0.0,26282817000000.0,0.0,0.0,0.0,143707000000.0,26282817000000.0,40561593000000.0,104682000000.0,886496000000.0,40561593000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143707000000.0,26282817000000.0,40561593000000.0,104682000000.0,886496000000.0,102011250000000.0,48065282000000.0,7716000000000.0,0.0,0.0,0.0,0.0,0.0,125780761000000.0,100796897000000.0,92891000000.0,24983864000000.0,0.0,100796897000000.0,92891000000.0,0.0,92891000000.0,0.0,0.0,0.0,0.0,91623165000000.0,33949911000000.0,29681751000000.0,25071587000000.0,0.0,2919916000000.0,0.0,0.0,16045903000000.0,2688018000000.0,0.0,0.0,0.0,830877000000.0,0.0,0.0,143707000000.0,26282817000000.0,40561593000000.0,104682000000.0,886496000000.0,11363667000000.0,10288893000000.0,0.0,0.0,0.0,188278000000.0,0.0,143707000000.0,26282817000000.0,40561593000000.0,104682000000.0,886496000000.0,106278411000000.0,6356016000000.0,20828019000000.0,12187231000000.0,14919628000000.0,24671044000000.0,33672489000000.0,6300671000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,5156216000000.0,123079058000000.0,18886388000000.0,0.0,0.0,26013000000000.0,3021184000000.0,6958298000000.0,5255274000000.0,11286873000000.0,8994775000000.0,0.0,0.0,5468282000000.0,3786167000000.0,94255000000.0,592992000000.0,-1662144000000.0,-1244816000000.0,0.0,0.0,-169663000000.0,-124251000000.0,-751882000000.0,-692050000000.0,12422326000000.0,3170953000000.0,3170953000000.0,0.0
