report_period,ticker,Cash and cash equivalents,Cash on hand,Cash in banks,Cash in transit,Cash equivalents,Short-term investments,Short-term securities investments,Other short-term investments,Other Receivables,Receivables from equitization,Interest income,Receivable from employees,Other receivables,INVENTORIES,Goods in transit,Raw materials,Raw materials,Tools and supplies,Work in progress,Finished goods,Merchandise inventories,Goods on consignment,Goods in bonded warehouses,Property,Other current assets,Advances,Lack of assets awaiting handling,Short-term deposits or collateral,Other,Other long-term receivables,Long-term deposits or collateral,Sums received in Trust,Loans without interest,Others,Others,Others,Others,Others,Tangible fixed assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Tangible fixed assets - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Finance lease assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Finance lease assets - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Intangible fixed assets - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Intangible fixed assets - Accumulated amortization,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Other long-term investments,Other long-term investments,Investment in securities,Investment in bond,"Investments in bills of exchange, treasury bonds",Long-term loans,Other long-term investments,Other long-term investments,Short-term loans and liabilities,Short-term loans,Long-term liabilities falling due,Taxes payable,Value added tax,Special Sales Tax (SST),Import-Export tax,Corporate income Tax,Personal Income Tax,Natural Resources Tax,"Housing and land Tax, and land rental",Other taxes,"Other fees, charges",Expenses payable,Advances on salary during the period of taking leave,Expenses for major repair to fixed assets,Expenses during the period of cessation of business activities,Others,Others,Others,Others,Others,Other Payables,Surplus assets awaiting handling,Trade Union fees,Social insurance,Medical Insurance,Unemployment insurance,Payables regarding equitization,Receipt of short-term deposits or collateral,Unrealized revenue,Others,Others,Others,Others,Others,Long-term borrowings,Bank loans,Loans from other lenders,Financially leased liabilities,Other long-term liabilities,Paid-in capital,Capital contributed by the State,Capital contributed by other entities,Net sales,Sales of merchandise goods,Sales of merchandise goods,Sale from services,Sale from construction contracts,Sales of merchandise goods,Sales of merchandise goods,Trade discounts,Reductions in prices of goods sold,Sales returns,VAT payable,Special sales tax,Export Duty,Cost of sales,Merchandise goods sold,Finished goods sold,Other services provided,Real estate services provided,Trade expenses of invested properties,Inventories deficiencies,Expenses in excess of normal value,Financial income,Interest income on loans and Deposits granted,Gain on disposal of securities,Dividends income,Gains from sale of foreign currency,Realized foreign exchange gains,Unrealized foreign exchange gains,Gains from sale of deferred payments goods,Others,Others,Others,Others,Others,Financial expenses,Interest expenses on loans,"Payments discount, gains from sale of deferred payments goods",Loss from disposal of Short-term or long-term investments,Loss from sale of foreign currency,Realized foreign exchange losses,Unrealized foreign exchange losses,Others,Others,Others,Others,Others,Cost of goods manufactured by factors,Raw materials,Raw materials,Labor costs,Depreciation expense,Outside service expenses,Other cash expenses,Good will - Historical Cost,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Good will - Accumulated depreciation,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Opening Balance,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Additions,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Decreases,Gain from disposal of Short-term or long-term investments,Held-to-maturity investment,Short-term,Long-term
2018,FPT,3925727206293.0,60166021396.0,2622271120453.0,0.0,1243290064444.0,5568623727137.0,0.0,0.0,658775479875.0,0.0,0.0,0.0,658775479875.0,1401302666378.0,79165032088.0,0.0,3565645393709.0,142325344375.0,393823125241.0,0.0,785989164674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164124620038.0,94330507635.0,0.0,0.0,69794112403.0,837956702415.0,44425299933.0,40388908059.0,10948936512.0,9471984147609.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,4264858197503.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,0.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,0.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,1915362421263.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,611777386508.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,793360844792.0,793360844792.0,0.0,0.0,0.0,0.0,793360844792.0,793360844792.0,6598868849348.0,6213841474308.0,385027375040.0,411222366924.0,234041665209.0,0.0,33025979.0,121024999526.0,45144871407.0,0.0,8130461023.0,0.0,2847343780.0,837956702415.0,0.0,0.0,0.0,69794112403.0,837956702415.0,44425299933.0,40388908059.0,10948936512.0,341063193828.0,0.0,33766080660.0,52903841723.0,0.0,0.0,0.0,209967971512.0,0.0,69794112403.0,837956702415.0,44425299933.0,40388908059.0,10948936512.0,366793322852.0,366793322852.0,0.0,0.0,0.0,0.0,0.0,0.0,23259126277266.0,3417614918696.0,0.0,19841511358570.0,0.0,3417614918696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14490657872236.0,0.0,14433873951138.0,0.0,0.0,0.0,0.0,0.0,600093309692.0,442698835799.0,0.0,0.0,0.0,117005565834.0,0.0,0.0,69794112403.0,837956702415.0,44425299933.0,40388908059.0,10948936512.0,361046565710.0,238344431747.0,0.0,0.0,0.0,111753197451.0,0.0,69794112403.0,837956702415.0,44425299933.0,40388908059.0,10948936512.0,20176807407326.0,0.0,3565645393709.0,7707908345504.0,1872663628552.0,5700557333979.0,1330032705582.0,344408889629.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,18391166449.0,8260173587144.0,3674680527831.0,0.0,0.0,1117419385566.0,459283539592.0,0.0,0.0,1830238768479.0,1005505867992.0,0.0,0.0,800440296804.0,152493846916.0,344408889629.0,18391166449.0,-618428208014.0,-415328198320.0,0.0,0.0,-2497261107.0,0.0,0.0,0.0,0.0,5568623727137.0,5568623727137.0,0.0
2019,FPT,3453388617569.0,3833056658.0,2607811361305.0,0.0,841744199606.0,6708978162325.0,0.0,0.0,491315953067.0,0.0,0.0,0.0,491315953067.0,1349958901393.0,105553294510.0,201087084424.0,4163120186842.0,42977317149.0,538357210802.0,0.0,461429358177.0,554636331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269405846568.0,214269143412.0,0.0,0.0,55136703156.0,746853608766.0,138871697811.0,3711893287.0,50759574085.0,9051679952185.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,5005799926001.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,0.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,0.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,1973814359687.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,779753337625.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,893623994517.0,893623994517.0,0.0,0.0,0.0,0.0,893623994517.0,893623994517.0,7513635654008.0,7159532044820.0,354103609188.0,554461605696.0,303652786817.0,0.0,0.0,173291604434.0,56133748776.0,0.0,19144273924.0,0.0,2239191745.0,746853608766.0,0.0,0.0,0.0,55136703156.0,746853608766.0,138871697811.0,3711893287.0,50759574085.0,387440116553.0,0.0,57305049175.0,75143289315.0,0.0,0.0,0.0,116120080252.0,0.0,55136703156.0,746853608766.0,138871697811.0,3711893287.0,50759574085.0,349769099942.0,349769099942.0,0.0,0.0,0.0,0.0,0.0,0.0,27791982176829.0,3532759159076.0,75022024554.0,24259223017753.0,0.0,3532759159076.0,75022024554.0,0.0,75022024554.0,0.0,0.0,0.0,0.0,17004910529153.0,0.0,2981061229485.0,14018706582249.0,0.0,0.0,0.0,0.0,650494541199.0,509021946024.0,0.0,0.0,0.0,137760701888.0,0.0,0.0,55136703156.0,746853608766.0,138871697811.0,3711893287.0,50759574085.0,592386050061.0,358987537452.0,0.0,0.0,0.0,182638938524.0,0.0,55136703156.0,746853608766.0,138871697811.0,3711893287.0,50759574085.0,23714657031873.0,201087084424.0,4163120186842.0,10267171008109.0,2447429264937.0,5577648788443.0,1259287783542.0,281220744876.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,55291329604.0,9471984147609.0,4264858197503.0,0.0,0.0,1915362421263.0,611777386508.0,344408889629.0,18391166449.0,704386714589.0,1142293244511.0,0.0,0.0,152170902302.0,190742035222.0,34119861285.0,36900163155.0,-1124690910013.0,-401351516013.0,0.0,0.0,-93718963878.0,-22766084105.0,-97308006038.0,0.0,0.0,6708978162325.0,6708978162325.0,0.0
2020,FPT,4686191374038.0,3411896435.0,2211008894322.0,2322000000.0,2469448583281.0,12458669361753.0,0.0,0.0,480833352415.0,0.0,0.0,0.0,480833352415.0,1405083502315.0,60938696425.0,531744426534.0,3526489923446.0,33092458200.0,561081145955.0,0.0,217622503160.0,604272041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203229811570.0,148140902681.0,0.0,0.0,55088908889.0,762365483261.0,457910702056.0,3535656914.0,-36112914504.0,12945570337275.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,5726018711510.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,0.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,0.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,2036967631495.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,941598627263.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,903457236286.0,903457236286.0,0.0,0.0,0.0,0.0,903457236286.0,903457236286.0,12062410192740.0,11565885168015.0,496525024725.0,645972209996.0,268126442362.0,0.0,0.0,299072612312.0,69975457504.0,0.0,0.0,0.0,8797697818.0,762365483261.0,0.0,0.0,0.0,55088908889.0,762365483261.0,457910702056.0,3535656914.0,-36112914504.0,744816892234.0,0.0,78135212986.0,90077629985.0,0.0,0.0,0.0,118693347207.0,0.0,55088908889.0,762365483261.0,457910702056.0,3535656914.0,-36112914504.0,677796913413.0,677796913413.0,0.0,0.0,0.0,0.0,0.0,0.0,29921698144296.0,3052175538910.0,91297617472.0,26869522605386.0,0.0,3052175538910.0,91297617472.0,0.0,91297617472.0,0.0,0.0,0.0,0.0,18016743052097.0,2526561598424.0,0.0,15440947643160.0,0.0,0.0,0.0,0.0,821896424782.0,716020184362.0,0.0,0.0,0.0,102340583506.0,0.0,0.0,55088908889.0,762365483261.0,457910702056.0,3535656914.0,-36112914504.0,548165211617.0,385337754896.0,0.0,0.0,0.0,198940371225.0,0.0,55088908889.0,762365483261.0,457910702056.0,3535656914.0,-36112914504.0,25248394783391.0,531744426534.0,3526489923446.0,12390313936118.0,1490607476892.0,6459249587142.0,1381733859793.0,281924944876.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,81890719849.0,11301061772211.0,5005799926001.0,0.0,0.0,1973814359687.0,779753337625.0,281220744876.0,55291329604.0,2599017815868.0,1276677488873.0,0.0,0.0,86187413319.0,185652728582.0,704200000.0,26599390245.0,-954509250804.0,-556458703364.0,0.0,0.0,-23034141511.0,-23807438944.0,0.0,0.0,0.0,12458669361753.0,12458669361753.0,0.0
2021,FPT,5417845293242.0,2025384010.0,3444095452027.0,1256655100.0,1970467802105.0,20730720735456.0,0.0,0.0,595813030192.0,0.0,0.0,0.0,595813030192.0,1623315328554.0,109421041951.0,518505745054.0,5172548536235.0,40883616224.0,644828418459.0,0.0,309134660902.0,541845964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219704534928.0,164662588694.0,0.0,0.0,55041946234.0,829126223397.0,275273723945.0,4325544574.0,12919712815.0,16080827716168.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,6819893017105.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,0.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,0.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,2249106647011.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,1116046589164.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,1931006629408.0,1931006629408.0,0.0,0.0,0.0,0.0,1931006629408.0,1931006629408.0,17799441187777.0,17381426776367.0,418014411410.0,517652708809.0,217158272160.0,0.0,0.0,193264776396.0,95191488869.0,0.0,0.0,12038171384.0,0.0,829126223397.0,0.0,0.0,0.0,55041946234.0,829126223397.0,275273723945.0,4325544574.0,12919712815.0,555467321694.0,0.0,82995929719.0,85026865617.0,0.0,0.0,0.0,112170802413.0,0.0,55041946234.0,829126223397.0,275273723945.0,4325544574.0,12919712815.0,2296308493046.0,2292293834547.0,0.0,4014658499.0,0.0,0.0,0.0,0.0,35671052233610.0,4331599350448.0,13789688583.0,31339452883162.0,0.0,4331599350448.0,13789688583.0,0.0,13789688583.0,0.0,0.0,0.0,0.0,22025298308249.0,3601863007408.0,0.0,18422454851869.0,0.0,0.0,0.0,0.0,1270789386267.0,1005087621030.0,0.0,5000000000.0,0.0,256376220663.0,0.0,0.0,55041946234.0,829126223397.0,275273723945.0,4325544574.0,12919712815.0,1144187446845.0,483995846804.0,0.0,0.0,0.0,251192937226.0,0.0,55041946234.0,829126223397.0,275273723945.0,4325544574.0,12919712815.0,30325982301308.0,518505745054.0,5172548536235.0,15080424059517.0,1643915685332.0,7102020863724.0,1327073156500.0,0.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,0.0,12945570337275.0,5726018711510.0,0.0,0.0,2036967631495.0,941598627263.0,0.0,0.0,3629461979791.0,1397985825354.0,0.0,0.0,213955735824.0,176264682209.0,0.0,0.0,-494204600898.0,-304111519759.0,0.0,0.0,-1816720308.0,-1816720308.0,0.0,0.0,0.0,20730720735456.0,20730720735456.0,0.0
2022,FPT,6440177174322.0,2317183765.0,3872389005218.0,6153922197.0,2559317063142.0,13047234131950.0,0.0,0.0,719203074569.0,0.0,0.0,0.0,719203074569.0,2121118039562.0,96686117873.0,836100716877.0,5295422434060.0,77631412378.0,636025299553.0,0.0,474146425312.0,528067569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276273436689.0,223229064452.0,0.0,0.0,53044372237.0,807640094658.0,252640217925.0,168024832307.0,7875006582.0,19007982397113.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,8293751258593.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,0.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,0.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,2547883324785.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,1260823134831.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,2399073118584.0,2399073118584.0,0.0,0.0,0.0,0.0,2399073118584.0,2399073118584.0,10904344845014.0,10034700608968.0,869644236046.0,670648917592.0,303079676119.0,0.0,0.0,228046206079.0,122566794126.0,0.0,0.0,16956241268.0,0.0,807640094658.0,0.0,0.0,0.0,53044372237.0,807640094658.0,252640217925.0,168024832307.0,7875006582.0,568807386283.0,0.0,92007765491.0,96393870781.0,0.0,0.0,0.0,127765532086.0,0.0,53044372237.0,807640094658.0,252640217925.0,168024832307.0,7875006582.0,1477830333990.0,1477830333990.0,0.0,0.0,0.0,0.0,0.0,0.0,44023010881275.0,4638266711059.0,13483200364.0,39384744170216.0,0.0,4638266711059.0,13483200364.0,0.0,13483200364.0,0.0,0.0,0.0,0.0,26842249039713.0,3881168875957.0,0.0,22921722287692.0,0.0,0.0,0.0,0.0,1998503979865.0,1349526681129.0,0.0,14550418000.0,0.0,466402048429.0,0.0,0.0,53044372237.0,807640094658.0,252640217925.0,168024832307.0,7875006582.0,1687369701824.0,645725556308.0,0.0,0.0,0.0,504431726336.0,0.0,53044372237.0,807640094658.0,252640217925.0,168024832307.0,7875006582.0,37206167266136.0,836100716877.0,5295422434060.0,18798002717634.0,1833064499128.0,0.0,11279677615314.0,0.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,0.0,16080827716168.0,6819893017105.0,0.0,0.0,2249106647011.0,1116046589164.0,0.0,0.0,3116973759345.0,1593889185742.0,0.0,0.0,373343345131.0,196335772225.0,0.0,0.0,-189819078400.0,-120030944254.0,0.0,0.0,-74566667357.0,-51559226558.0,0.0,0.0,0.0,13047234131950.0,13047234131950.0,0.0
