date,close,predicted,predicted_name,actual,actual_name,prob_bear,prob_neutral,prob_bull,correct
2022-03-03,62.45,1,Neutral,0.0,Bear,0.3165,0.5114,0.1721,False
2022-03-04,62.05,0,Bear,0.0,Bear,0.5851,0.2176,0.1972,True
2022-03-07,61.17,0,Bear,0.0,Bear,0.6447,0.1699,0.1853,True
2022-03-08,60.61,0,Bear,0.0,Bear,0.4271,0.3646,0.2083,True
2022-03-09,59.82,1,Neutral,2.0,Bull,0.2581,0.4059,0.336,False
2022-03-10,61.41,0,Bear,2.0,Bull,0.3572,0.3087,0.3342,False
2022-03-11,62.13,0,Bear,0.0,Bear,0.3925,0.2205,0.387,True
2022-03-14,61.49,1,Neutral,1.0,Neutral,0.3133,0.4687,0.218,True
2022-03-15,61.49,2,Bull,1.0,Neutral,0.3289,0.2631,0.408,False
2022-03-16,61.57,0,Bear,0.0,Bear,0.3571,0.3042,0.3387,True
2022-03-17,60.85,2,Bull,0.0,Bear,0.3892,0.2109,0.3999,False
2022-03-18,60.53,2,Bull,2.0,Bull,0.4049,0.1548,0.4404,True
2022-03-21,61.81,0,Bear,0.0,Bear,0.5597,0.1987,0.2415,True
2022-03-22,61.25,0,Bear,0.0,Bear,0.3805,0.2481,0.3714,True
2022-03-23,60.61,2,Bull,0.0,Bear,0.2657,0.2353,0.499,False
2022-03-24,60.22,0,Bear,0.0,Bear,0.5029,0.1588,0.3383,True
2022-03-25,59.9,0,Bear,0.0,Bear,0.5522,0.2349,0.2129,True
2022-03-28,58.46,2,Bull,2.0,Bull,0.2795,0.1587,0.5618,True
2022-03-29,60.14,2,Bull,2.0,Bull,0.2726,0.2535,0.4739,True
2022-03-30,60.69,0,Bear,2.0,Bull,0.4653,0.1282,0.4064,False
2022-03-31,64.44,2,Bull,2.0,Bull,0.2502,0.1601,0.5897,True
2022-04-01,65.08,2,Bull,2.0,Bull,0.3023,0.1205,0.5772,True
2022-04-04,65.47,0,Bear,0.0,Bear,0.5357,0.1499,0.3143,True
2022-04-05,64.04,0,Bear,0.0,Bear,0.4868,0.1731,0.3401,True
2022-04-06,63.16,0,Bear,0.0,Bear,0.5695,0.1334,0.2971,True
2022-04-07,62.53,2,Bull,0.0,Bear,0.3792,0.0987,0.5221,False
2022-04-08,61.57,0,Bear,0.0,Bear,0.4319,0.1451,0.423,True
2022-04-12,61.17,2,Bull,2.0,Bull,0.3656,0.1237,0.5107,True
2022-04-13,61.49,2,Bull,0.0,Bear,0.4061,0.1024,0.4915,False
2022-04-14,60.77,2,Bull,1.0,Neutral,0.3274,0.1689,0.5037,False
2022-04-15,60.93,2,Bull,2.0,Bull,0.358,0.0989,0.5431,True
2022-04-18,61.33,0,Bear,0.0,Bear,0.504,0.114,0.382,True
2022-04-19,60.53,0,Bear,0.0,Bear,0.5529,0.1382,0.3089,True
2022-04-20,60.22,2,Bull,0.0,Bear,0.3929,0.0865,0.5206,False
2022-04-21,59.74,2,Bull,2.0,Bull,0.1999,0.1828,0.6173,True
2022-04-22,60.46,0,Bear,0.0,Bear,0.4569,0.1708,0.3723,True
2022-04-25,58.54,2,Bull,2.0,Bull,0.2948,0.1915,0.5138,True
2022-04-26,60.46,0,Bear,0.0,Bear,0.4176,0.1926,0.3898,True
2022-04-27,59.74,0,Bear,0.0,Bear,0.4359,0.3069,0.2572,True
2022-04-28,59.18,2,Bull,1.0,Neutral,0.2467,0.3117,0.4416,False
2022-04-29,59.1,0,Bear,0.0,Bear,0.5517,0.1341,0.3142,True
2022-05-04,57.75,0,Bear,0.0,Bear,0.5517,0.1691,0.2792,True
2022-05-05,57.43,0,Bear,0.0,Bear,0.5241,0.2289,0.247,True
2022-05-06,55.92,0,Bear,1.0,Neutral,0.4994,0.1294,0.3712,False
2022-05-09,55.76,2,Bull,2.0,Bull,0.3368,0.2986,0.3646,True
2022-05-10,56.23,0,Bear,0.0,Bear,0.5703,0.2327,0.197,True
2022-05-11,55.36,0,Bear,0.0,Bear,0.6351,0.1373,0.2277,True
2022-05-12,52.97,0,Bear,0.0,Bear,0.578,0.1683,0.2538,True
2022-05-13,52.65,0,Bear,1.0,Neutral,0.4479,0.2457,0.3064,False
2022-05-16,52.41,0,Bear,2.0,Bull,0.5576,0.1443,0.2981,False
2022-05-17,55.76,1,Neutral,1.0,Neutral,0.2985,0.4612,0.2403,True
2022-05-18,55.99,0,Bear,0.0,Bear,0.5516,0.1128,0.3356,True
2022-05-19,54.96,0,Bear,0.0,Bear,0.6248,0.1182,0.257,True
2022-05-20,54.24,0,Bear,0.0,Bear,0.5257,0.2115,0.2628,True
2022-05-23,52.81,2,Bull,2.0,Bull,0.31,0.1208,0.5692,True
2022-05-24,54.88,0,Bear,2.0,Bull,0.454,0.1281,0.418,False
2022-05-25,57.27,1,Neutral,0.0,Bear,0.3335,0.3527,0.3138,False
2022-05-26,56.79,2,Bull,2.0,Bull,0.3468,0.2383,0.4149,True
2022-05-27,58.15,0,Bear,0.0,Bear,0.4978,0.0957,0.4064,True
2022-05-30,57.75,0,Bear,0.0,Bear,0.5219,0.1705,0.3076,True
2022-05-31,57.11,1,Neutral,1.0,Neutral,0.2686,0.4228,0.3085,True
2022-06-01,57.27,0,Bear,0.0,Bear,0.59,0.229,0.181,True
2022-06-02,56.63,0,Bear,0.0,Bear,0.4132,0.2484,0.3384,True
2022-06-03,55.99,2,Bull,2.0,Bull,0.2256,0.251,0.5233,True
2022-06-06,56.39,2,Bull,1.0,Neutral,0.2401,0.3309,0.429,False
2022-06-07,56.23,2,Bull,2.0,Bull,0.2397,0.1469,0.6134,True
2022-06-08,56.55,0,Bear,0.0,Bear,0.5975,0.1385,0.264,True
2022-06-09,55.92,0,Bear,0.0,Bear,0.5463,0.2022,0.2515,True
2022-06-10,55.36,2,Bull,0.0,Bear,0.2834,0.2205,0.4961,False
2022-06-13,52.89,2,Bull,1.0,Neutral,0.1682,0.41,0.4218,False
2022-06-14,52.65,0,Bear,0.0,Bear,0.5415,0.2656,0.1929,True
2022-06-15,51.38,2,Bull,2.0,Bull,0.4285,0.1227,0.4488,True
2022-06-16,54.16,0,Bear,0.0,Bear,0.5611,0.2746,0.1643,True
2022-06-17,53.13,2,Bull,2.0,Bull,0.244,0.1919,0.5641,True
2022-06-20,54.96,2,Bull,2.0,Bull,0.2744,0.1346,0.591,True
2022-06-21,58.7,2,Bull,0.0,Bear,0.3879,0.1753,0.4368,False
2022-06-22,56.23,1,Neutral,1.0,Neutral,0.2115,0.4499,0.3386,True
2022-06-23,56.31,1,Neutral,2.0,Bull,0.2982,0.4039,0.2978,False
2022-06-24,56.95,0,Bear,0.0,Bear,0.5596,0.1844,0.256,True
2022-06-27,56.63,1,Neutral,1.0,Neutral,0.159,0.4534,0.3876,True
2022-06-28,56.39,2,Bull,2.0,Bull,0.3389,0.1261,0.535,True
2022-06-29,57.59,2,Bull,1.0,Neutral,0.3725,0.2504,0.3772,False
2022-06-30,57.51,2,Bull,2.0,Bull,0.2484,0.1639,0.5876,True
2022-07-01,58.7,2,Bull,2.0,Bull,0.3455,0.1636,0.4909,True
2022-07-04,59.82,2,Bull,0.0,Bear,0.3696,0.1669,0.4635,False
2022-07-05,58.23,1,Neutral,1.0,Neutral,0.2095,0.5287,0.2618,True
2022-07-06,58.27,2,Bull,2.0,Bull,0.3612,0.2334,0.4054,True
2022-07-07,60.16,1,Neutral,1.0,Neutral,0.3609,0.4528,0.1863,True
2022-07-08,60.16,1,Neutral,1.0,Neutral,0.3264,0.4217,0.2519,True
2022-07-11,60.16,0,Bear,1.0,Neutral,0.4274,0.2837,0.2889,False
2022-07-12,60.41,1,Neutral,0.0,Bear,0.2495,0.4775,0.273,False
2022-07-13,59.75,1,Neutral,1.0,Neutral,0.1917,0.5447,0.2635,True
2022-07-14,59.67,0,Bear,0.0,Bear,0.459,0.1829,0.3581,True
2022-07-15,59.01,1,Neutral,1.0,Neutral,0.236,0.4882,0.2759,True
2022-07-18,59.09,2,Bull,2.0,Bull,0.2278,0.383,0.3892,True
2022-07-19,60.0,1,Neutral,1.0,Neutral,0.1956,0.5011,0.3033,True
2022-07-20,60.16,1,Neutral,1.0,Neutral,0.301,0.4722,0.2268,True
2022-07-21,60.33,1,Neutral,0.0,Bear,0.3473,0.3666,0.2861,False
2022-07-22,59.34,2,Bull,2.0,Bull,0.3263,0.237,0.4367,True
2022-07-25,60.08,0,Bear,0.0,Bear,0.4383,0.3053,0.2564,True
2022-07-26,59.34,1,Neutral,1.0,Neutral,0.1845,0.6027,0.2128,True
2022-07-27,59.5,2,Bull,2.0,Bull,0.2107,0.2093,0.58,True
2022-07-28,59.83,1,Neutral,1.0,Neutral,0.2687,0.5827,0.1486,True
2022-07-29,60.0,2,Bull,2.0,Bull,0.346,0.1576,0.4964,True
2022-08-01,60.57,1,Neutral,1.0,Neutral,0.2344,0.596,0.1695,True
2022-08-02,60.49,1,Neutral,1.0,Neutral,0.1977,0.6119,0.1904,True
2022-08-03,60.49,1,Neutral,1.0,Neutral,0.2297,0.5806,0.1897,True
2022-08-04,60.41,0,Bear,0.0,Bear,0.3823,0.3041,0.3136,True
2022-08-05,59.83,1,Neutral,0.0,Bear,0.2863,0.492,0.2217,False
2022-08-08,59.5,1,Neutral,1.0,Neutral,0.1732,0.6988,0.1279,True
2022-08-09,59.34,2,Bull,2.0,Bull,0.1355,0.206,0.6585,True
2022-08-10,59.75,2,Bull,0.0,Bear,0.3703,0.1566,0.4731,False
2022-08-11,58.6,2,Bull,2.0,Bull,0.2291,0.1682,0.6027,True
2022-08-12,59.25,2,Bull,0.0,Bear,0.3298,0.3224,0.3478,False
2022-08-15,58.92,1,Neutral,1.0,Neutral,0.1483,0.5169,0.3348,True
2022-08-16,59.17,2,Bull,2.0,Bull,0.1842,0.1714,0.6444,True
2022-08-17,59.83,2,Bull,2.0,Bull,0.1937,0.1084,0.6979,True
2022-08-18,60.49,2,Bull,2.0,Bull,0.1884,0.1373,0.6744,True
2022-08-19,61.07,0,Bear,0.0,Bear,0.5268,0.1955,0.2776,True
2022-08-22,60.74,2,Bull,2.0,Bull,0.217,0.1512,0.6318,True
2022-08-23,62.47,2,Bull,2.0,Bull,0.2648,0.2474,0.4878,True
2022-08-24,64.03,2,Bull,1.0,Neutral,0.2812,0.2695,0.4493,False
2022-08-25,64.2,2,Bull,0.0,Bear,0.2949,0.1451,0.56,False
2022-08-26,63.37,2,Bull,0.0,Bear,0.3084,0.2802,0.4114,False
2022-08-29,62.22,2,Bull,2.0,Bull,0.2732,0.16,0.5668,True
2022-08-30,62.63,0,Bear,0.0,Bear,0.3777,0.2719,0.3504,True
2022-08-31,62.22,2,Bull,2.0,Bull,0.3434,0.2016,0.455,True
2022-09-05,63.87,1,Neutral,1.0,Neutral,0.322,0.3757,0.3024,True
2022-09-06,64.12,0,Bear,0.0,Bear,0.4094,0.2565,0.3341,True
2022-09-07,62.39,1,Neutral,1.0,Neutral,0.1907,0.6436,0.1657,True
2022-09-08,62.39,1,Neutral,1.0,Neutral,0.188,0.5688,0.2432,True
2022-09-09,62.55,2,Bull,0.0,Bear,0.2607,0.3508,0.3885,False
2022-09-12,62.06,2,Bull,2.0,Bull,0.1599,0.1335,0.7066,True
2022-09-13,62.39,0,Bear,0.0,Bear,0.4614,0.198,0.3406,True
2022-09-14,60.98,2,Bull,2.0,Bull,0.3222,0.1722,0.5056,True
2022-09-15,61.4,2,Bull,2.0,Bull,0.1899,0.0873,0.7228,True
2022-09-16,62.63,2,Bull,0.0,Bear,0.4262,0.1392,0.4346,False
2022-09-19,61.97,2,Bull,2.0,Bull,0.3554,0.2257,0.4189,True
2022-09-20,62.47,2,Bull,2.0,Bull,0.329,0.1878,0.4832,True
2022-09-21,63.37,1,Neutral,1.0,Neutral,0.2762,0.4329,0.2909,True
2022-09-22,63.37,1,Neutral,1.0,Neutral,0.3658,0.4579,0.1763,True
2022-09-23,63.21,0,Bear,0.0,Bear,0.463,0.2826,0.2544,True
2022-09-26,60.98,0,Bear,0.0,Bear,0.4648,0.2102,0.325,True
2022-09-27,59.67,0,Bear,0.0,Bear,0.461,0.2918,0.2472,True
2022-09-28,59.17,0,Bear,2.0,Bull,0.3995,0.2063,0.3942,False
2022-09-29,59.91,0,Bear,0.0,Bear,0.4983,0.178,0.3237,True
2022-09-30,59.58,0,Bear,0.0,Bear,0.4658,0.2543,0.2799,True
2022-10-03,58.51,0,Bear,1.0,Neutral,0.4057,0.3195,0.2748,False
2022-10-04,58.43,2,Bull,2.0,Bull,0.2118,0.3044,0.4838,True
2022-10-05,59.01,0,Bear,0.0,Bear,0.5452,0.2645,0.1902,True
2022-10-06,57.69,2,Bull,1.0,Neutral,0.3345,0.2555,0.41,False
2022-10-07,57.52,2,Bull,2.0,Bull,0.3527,0.1578,0.4896,True
2022-10-10,58.1,1,Neutral,1.0,Neutral,0.2121,0.4833,0.3045,True
2022-10-11,57.85,0,Bear,2.0,Bull,0.366,0.2891,0.3449,False
2022-10-12,59.01,2,Bull,2.0,Bull,0.1912,0.2818,0.527,True
2022-10-13,60.82,1,Neutral,1.0,Neutral,0.2674,0.5142,0.2184,True
2022-10-14,60.98,1,Neutral,1.0,Neutral,0.2257,0.4756,0.2987,True
2022-10-17,61.07,2,Bull,2.0,Bull,0.26,0.3591,0.3809,True
2022-10-18,63.05,1,Neutral,1.0,Neutral,0.1924,0.561,0.2466,True
2022-10-19,63.13,2,Bull,2.0,Bull,0.1949,0.2312,0.574,True
2022-10-20,63.87,2,Bull,0.0,Bear,0.3892,0.2006,0.4102,False
2022-10-21,63.46,0,Bear,0.0,Bear,0.6214,0.21,0.1687,True
2022-10-24,60.98,2,Bull,2.0,Bull,0.2532,0.2465,0.5003,True
2022-10-25,62.63,1,Neutral,1.0,Neutral,0.2427,0.4751,0.2823,True
2022-10-26,62.63,2,Bull,2.0,Bull,0.2417,0.2005,0.5578,True
2022-10-27,64.69,0,Bear,0.0,Bear,0.4423,0.1505,0.4072,True
2022-10-28,64.28,2,Bull,2.0,Bull,0.2267,0.0951,0.6782,True
2022-10-31,64.69,2,Bull,2.0,Bull,0.2853,0.1771,0.5376,True
2022-11-01,66.09,2,Bull,0.0,Bear,0.3643,0.1533,0.4824,False
2022-11-02,64.53,2,Bull,2.0,Bull,0.1444,0.2088,0.6468,True
2022-11-03,65.93,2,Bull,1.0,Neutral,0.1554,0.3196,0.525,False
2022-11-04,65.93,2,Bull,2.0,Bull,0.2069,0.2299,0.5632,True
2022-11-07,67.74,1,Neutral,1.0,Neutral,0.3265,0.3736,0.2999,True
2022-11-08,67.91,0,Bear,0.0,Bear,0.4487,0.1129,0.4384,True
2022-11-09,66.67,2,Bull,0.0,Bear,0.1668,0.3563,0.477,False
2022-11-10,64.61,0,Bear,1.0,Neutral,0.3691,0.3577,0.2732,False
2022-11-11,64.61,2,Bull,2.0,Bull,0.3324,0.1825,0.4851,True
2022-11-14,65.11,0,Bear,0.0,Bear,0.5171,0.1831,0.2998,True
2022-11-15,63.46,0,Bear,0.0,Bear,0.681,0.1907,0.1284,True
2022-11-16,61.4,2,Bull,2.0,Bull,0.1683,0.2901,0.5416,True
2022-11-17,62.63,2,Bull,2.0,Bull,0.2443,0.2333,0.5224,True
2022-11-18,63.46,2,Bull,2.0,Bull,0.277,0.121,0.602,True
2022-11-21,64.2,2,Bull,2.0,Bull,0.2444,0.1337,0.6219,True
2022-11-22,65.52,0,Bear,1.0,Neutral,0.4178,0.1974,0.3848,False
2022-11-23,65.44,2,Bull,2.0,Bull,0.2301,0.1686,0.6013,True
2022-11-24,66.92,2,Bull,2.0,Bull,0.3403,0.131,0.5287,True
2022-11-25,67.74,0,Bear,0.0,Bear,0.5664,0.2668,0.1668,True
2022-11-28,67.33,2,Bull,2.0,Bull,0.3331,0.1409,0.526,True
2022-11-29,68.4,1,Neutral,1.0,Neutral,0.2936,0.3775,0.3289,True
2022-11-30,68.24,2,Bull,1.0,Neutral,0.4013,0.1861,0.4126,False
2022-12-01,67.91,2,Bull,2.0,Bull,0.3255,0.1699,0.5047,True
2022-12-02,69.23,2,Bull,2.0,Bull,0.2011,0.1895,0.6095,True
2022-12-05,70.05,0,Bear,0.0,Bear,0.5168,0.3223,0.1609,True
2022-12-06,67.99,1,Neutral,1.0,Neutral,0.3584,0.4109,0.2307,True
2022-12-07,67.99,0,Bear,0.0,Bear,0.4809,0.188,0.3312,True
2022-12-08,66.75,2,Bull,0.0,Bear,0.3443,0.1993,0.4564,False
2022-12-09,65.93,0,Bear,0.0,Bear,0.7484,0.1109,0.1407,True
2022-12-12,64.69,0,Bear,0.0,Bear,0.6395,0.2215,0.139,True
2022-12-13,64.28,0,Bear,0.0,Bear,0.5392,0.15,0.3109,True
2022-12-14,63.87,0,Bear,1.0,Neutral,0.4674,0.3145,0.2181,False
2022-12-15,63.95,2,Bull,2.0,Bull,0.2621,0.297,0.4409,True
2022-12-16,64.28,0,Bear,0.0,Bear,0.5769,0.1591,0.264,True
2022-12-19,63.46,2,Bull,2.0,Bull,0.3974,0.1248,0.4779,True
2022-12-20,64.86,2,Bull,2.0,Bull,0.2834,0.3034,0.4132,True
2022-12-21,65.68,0,Bear,0.0,Bear,0.3726,0.3471,0.2803,True
2022-12-22,64.59,0,Bear,0.0,Bear,0.4569,0.3452,0.1979,True
2022-12-23,63.92,1,Neutral,1.0,Neutral,0.3265,0.3995,0.274,True
2022-12-26,63.76,2,Bull,2.0,Bull,0.3363,0.2316,0.4321,True
2022-12-27,64.26,2,Bull,2.0,Bull,0.2277,0.3035,0.4688,True
2022-12-28,64.59,1,Neutral,1.0,Neutral,0.2212,0.4733,0.3055,True
2022-12-29,64.59,0,Bear,0.0,Bear,0.6088,0.1888,0.2024,True
2022-12-30,63.84,2,Bull,2.0,Bull,0.2432,0.1461,0.6107,True
2023-01-03,65.85,2,Bull,2.0,Bull,0.2362,0.3222,0.4416,True
2023-01-04,66.52,2,Bull,2.0,Bull,0.2237,0.3708,0.4056,True
2023-01-05,68.12,0,Bear,0.0,Bear,0.5907,0.2298,0.1795,True
2023-01-06,66.94,0,Bear,2.0,Bull,0.4662,0.1198,0.414,False
2023-01-09,67.7,0,Bear,1.0,Neutral,0.4613,0.3769,0.1618,False
2023-01-10,67.95,0,Bear,0.0,Bear,0.5272,0.1901,0.2826,True
2023-01-11,66.61,2,Bull,2.0,Bull,0.3877,0.1283,0.4839,True
2023-01-12,67.11,2,Bull,2.0,Bull,0.3507,0.2489,0.4005,True
2023-01-13,67.61,0,Bear,0.0,Bear,0.6846,0.0988,0.2166,True
2023-01-16,66.61,0,Bear,2.0,Bull,0.4746,0.1697,0.3557,False
2023-01-17,67.87,2,Bull,1.0,Neutral,0.34,0.2282,0.4318,False
2023-01-18,68.2,0,Bear,1.0,Neutral,0.3867,0.3526,0.2607,False
2023-01-19,68.2,0,Bear,0.0,Bear,0.5305,0.2093,0.2602,True
2023-01-27,67.11,0,Bear,0.0,Bear,0.6416,0.124,0.2344,True
2023-01-30,66.61,0,Bear,0.0,Bear,0.5846,0.1512,0.2642,True
2023-01-31,64.68,2,Bull,1.0,Neutral,0.336,0.2739,0.39,False
2023-02-01,64.76,0,Bear,0.0,Bear,0.4775,0.0996,0.4229,True
2023-02-02,64.34,0,Bear,0.0,Bear,0.6069,0.1119,0.2813,True
2023-02-03,63.76,2,Bull,2.0,Bull,0.2776,0.1465,0.5759,True
2023-02-06,64.93,2,Bull,0.0,Bear,0.3841,0.0941,0.5218,False
2023-02-07,63.84,2,Bull,1.0,Neutral,0.3339,0.2718,0.3942,False
2023-02-08,63.59,0,Bear,0.0,Bear,0.639,0.1533,0.2077,True
2023-02-09,62.92,2,Bull,2.0,Bull,0.3222,0.1124,0.5655,True
2023-02-10,63.67,2,Bull,0.0,Bear,0.3321,0.087,0.5809,False
2023-02-13,63.17,1,Neutral,0.0,Bear,0.3827,0.3966,0.2207,False
2023-02-14,62.66,2,Bull,2.0,Bull,0.3527,0.1402,0.5071,True
2023-02-15,63.76,2,Bull,2.0,Bull,0.3749,0.2189,0.4062,True
2023-02-16,64.17,2,Bull,0.0,Bear,0.3229,0.1588,0.5183,False
2023-02-17,63.76,1,Neutral,2.0,Bull,0.2126,0.4093,0.3781,False
2023-02-20,65.01,0,Bear,1.0,Neutral,0.3608,0.3546,0.2846,False
2023-02-21,64.76,0,Bear,0.0,Bear,0.6683,0.1063,0.2254,True
2023-02-22,63.34,1,Neutral,1.0,Neutral,0.2861,0.4554,0.2585,True
2023-02-23,63.5,0,Bear,0.0,Bear,0.4924,0.2492,0.2584,True
2023-02-24,62.66,0,Bear,2.0,Bull,0.4701,0.1096,0.4204,False
2023-02-27,63.08,1,Neutral,1.0,Neutral,0.3201,0.4052,0.2747,True
2023-02-28,63.34,0,Bear,2.0,Bull,0.4556,0.2103,0.3341,False
2023-03-01,64.51,0,Bear,0.0,Bear,0.4422,0.3385,0.2193,True
2023-03-02,64.17,0,Bear,0.0,Bear,0.4533,0.2721,0.2746,True
2023-03-03,63.76,0,Bear,0.0,Bear,0.6252,0.1214,0.2534,True
2023-03-06,62.92,2,Bull,2.0,Bull,0.27,0.1731,0.5569,True
2023-03-07,63.59,2,Bull,2.0,Bull,0.3266,0.1282,0.5452,True
2023-03-08,64.17,0,Bear,1.0,Neutral,0.5499,0.1715,0.2786,False
2023-03-09,64.17,2,Bull,2.0,Bull,0.3874,0.2167,0.3959,True
2023-03-10,64.51,1,Neutral,1.0,Neutral,0.2612,0.4908,0.248,True
2023-03-13,64.51,0,Bear,1.0,Neutral,0.4131,0.3454,0.2415,False
2023-03-14,64.26,1,Neutral,2.0,Bull,0.3077,0.4312,0.2611,False
2023-03-15,64.68,1,Neutral,0.0,Bear,0.2914,0.4128,0.2958,False
2023-03-16,64.09,1,Neutral,0.0,Bear,0.364,0.4549,0.1811,False
2023-03-17,62.5,1,Neutral,1.0,Neutral,0.1944,0.6009,0.2047,True
2023-03-20,62.33,1,Neutral,1.0,Neutral,0.189,0.6236,0.1874,True
2023-03-21,62.41,1,Neutral,1.0,Neutral,0.3856,0.4748,0.1396,True
2023-03-22,62.41,1,Neutral,2.0,Bull,0.2361,0.5162,0.2478,False
2023-03-23,63.17,1,Neutral,1.0,Neutral,0.2368,0.5219,0.2414,True
2023-03-24,62.92,1,Neutral,0.0,Bear,0.3152,0.4849,0.1999,False
2023-03-27,62.58,1,Neutral,1.0,Neutral,0.2674,0.5515,0.1811,True
2023-03-28,62.41,1,Neutral,2.0,Bull,0.2653,0.5066,0.2282,False
2023-03-29,62.83,1,Neutral,1.0,Neutral,0.336,0.5145,0.1496,True
2023-03-30,62.92,0,Bear,0.0,Bear,0.4838,0.3912,0.125,True
2023-03-31,62.41,1,Neutral,1.0,Neutral,0.2954,0.5522,0.1524,True
2023-04-03,62.41,1,Neutral,1.0,Neutral,0.3357,0.4211,0.2432,True
2023-04-04,62.25,1,Neutral,1.0,Neutral,0.2779,0.407,0.3151,True
2023-04-05,62.5,1,Neutral,1.0,Neutral,0.2954,0.4243,0.2803,True
2023-04-06,62.33,0,Bear,2.0,Bull,0.5081,0.1547,0.3372,False
2023-04-07,62.66,1,Neutral,1.0,Neutral,0.3576,0.425,0.2175,True
2023-04-10,62.41,1,Neutral,1.0,Neutral,0.2851,0.4429,0.272,True
2023-04-11,62.41,1,Neutral,1.0,Neutral,0.391,0.4129,0.1962,True
2023-04-12,62.33,0,Bear,0.0,Bear,0.4762,0.1342,0.3896,True
2023-04-13,61.66,1,Neutral,0.0,Bear,0.3283,0.4141,0.2577,False
2023-04-14,61.07,0,Bear,0.0,Bear,0.4833,0.2227,0.2941,True
2023-04-17,60.15,2,Bull,2.0,Bull,0.3248,0.223,0.4522,True
2023-04-18,61.24,0,Bear,0.0,Bear,0.5055,0.1818,0.3127,True
2023-04-19,60.4,0,Bear,1.0,Neutral,0.3744,0.3687,0.257,False
2023-04-20,60.32,0,Bear,0.0,Bear,0.5457,0.1858,0.2685,True
2023-04-21,59.48,0,Bear,0.0,Bear,0.4977,0.1988,0.3035,True
2023-04-24,59.14,0,Bear,0.0,Bear,0.5151,0.2105,0.2743,True
2023-04-25,58.64,0,Bear,2.0,Bull,0.4251,0.2153,0.3596,False
2023-04-26,59.56,0,Bear,0.0,Bear,0.4887,0.2433,0.268,True
2023-04-27,58.3,1,Neutral,2.0,Bull,0.2585,0.3986,0.3429,False
2023-04-28,58.72,0,Bear,0.0,Bear,0.4906,0.3204,0.189,True
2023-05-04,57.55,1,Neutral,1.0,Neutral,0.2489,0.4832,0.2679,True
2023-05-05,57.72,0,Bear,2.0,Bull,0.4999,0.2161,0.2839,False
2023-05-08,59.06,1,Neutral,1.0,Neutral,0.2624,0.4974,0.2402,True
2023-05-09,59.31,1,Neutral,1.0,Neutral,0.2741,0.5543,0.1715,True
2023-05-10,59.14,0,Bear,0.0,Bear,0.4747,0.2306,0.2946,True
2023-05-11,58.72,1,Neutral,0.0,Bear,0.3607,0.4963,0.1429,False
2023-05-12,58.39,1,Neutral,0.0,Bear,0.3433,0.4902,0.1664,False
2023-05-15,57.88,2,Bull,2.0,Bull,0.2384,0.3754,0.3862,True
2023-05-16,58.47,1,Neutral,0.0,Bear,0.3208,0.4545,0.2247,False
2023-05-17,57.88,0,Bear,1.0,Neutral,0.5511,0.2769,0.172,False
2023-05-18,58.05,0,Bear,0.0,Bear,0.5519,0.1786,0.2695,True
2023-05-19,57.55,0,Bear,0.0,Bear,0.582,0.1324,0.2856,True
2023-05-22,57.21,0,Bear,0.0,Bear,0.6101,0.1536,0.2364,True
2023-05-23,56.21,0,Bear,0.0,Bear,0.506,0.222,0.272,True
2023-05-24,55.62,2,Bull,2.0,Bull,0.3096,0.2869,0.4035,True
2023-05-25,56.29,1,Neutral,1.0,Neutral,0.2936,0.5338,0.1725,True
2023-05-26,56.29,1,Neutral,1.0,Neutral,0.2039,0.653,0.1431,True
2023-05-29,56.29,2,Bull,0.0,Bear,0.329,0.3194,0.3516,False
2023-05-30,55.79,0,Bear,0.0,Bear,0.5125,0.3082,0.1793,True
2023-05-31,55.45,1,Neutral,1.0,Neutral,0.2716,0.5755,0.1529,True
2023-06-01,55.45,1,Neutral,1.0,Neutral,0.2811,0.5734,0.1455,True
2023-06-02,55.28,2,Bull,2.0,Bull,0.2196,0.3889,0.3915,True
2023-06-05,55.79,1,Neutral,1.0,Neutral,0.2945,0.586,0.1195,True
2023-06-06,55.7,1,Neutral,1.0,Neutral,0.2974,0.3977,0.3049,True
2023-06-07,55.53,0,Bear,0.0,Bear,0.3818,0.3804,0.2378,True
2023-06-08,54.95,1,Neutral,1.0,Neutral,0.3116,0.5248,0.1636,True
2023-06-09,55.2,2,Bull,2.0,Bull,0.3138,0.3246,0.3616,True
2023-06-12,56.96,2,Bull,1.0,Neutral,0.2597,0.3675,0.3727,False
2023-06-13,56.71,0,Bear,0.0,Bear,0.4629,0.2007,0.3363,True
2023-06-14,56.29,0,Bear,0.0,Bear,0.5208,0.2255,0.2537,True
2023-06-15,55.62,0,Bear,1.0,Neutral,0.5219,0.2563,0.2218,False
2023-06-16,55.45,1,Neutral,1.0,Neutral,0.1873,0.6437,0.169,True
2023-06-19,55.2,1,Neutral,1.0,Neutral,0.2626,0.5665,0.1709,True
2023-06-20,54.95,2,Bull,2.0,Bull,0.2117,0.1199,0.6684,True
2023-06-21,55.62,2,Bull,2.0,Bull,0.2318,0.2256,0.5426,True
2023-06-22,56.12,2,Bull,2.0,Bull,0.2645,0.1725,0.563,True
2023-06-23,57.97,1,Neutral,2.0,Bull,0.1948,0.5114,0.2938,False
2023-06-26,59.23,1,Neutral,1.0,Neutral,0.2454,0.5863,0.1684,True
2023-06-27,59.14,1,Neutral,1.0,Neutral,0.2406,0.6399,0.1195,True
