date,open,high,low,close,price_change_percent,volume,volume_ma_20,rsi,stochastic_k,macd,macd_signal,macd_diff,ema_50,ema_200,sma_20,bollinger_upper,bollinger_lower,bollinger_width,atr,obv,vwap,vnindex_close,correlation_20,beta_20
2020-12-16,24.73,24.86,24.64,24.68,0.6935944512443726,1995530,2306639.0,60.79136690647486,71.73913043478255,0.3973989396432245,0.3924174280220077,0.0049815116212167,23.495985374092204,22.553245324546307,24.2145,24.858875666828,23.570124333172,0.0532222979477586,0.3792857142857139,16817820.0,23.362617498138803,1066.99,0.6498266600260518,0.9986369920955058
2020-12-17,24.6,24.68,24.21,24.42,-1.0534846029173317,3594500,2237342.5,52.296819787985925,52.89855072463775,0.3701712575655485,0.3879681939307159,-0.0177969363651674,23.532221241774863,22.571819997933908,24.2445,24.86704063490289,23.62195936509711,0.0513552050900526,0.3949999999999996,13223320.0,23.396782762396,1051.77,0.667994414408063,0.8483906024598684
2020-12-18,24.42,24.68,24.42,24.6,0.7371007371007376,1532820,2222115.5,62.17228464419484,65.9420289855073,0.3589795265067899,0.3821704604459307,-0.0231909339391408,23.574094918568008,22.59200089347685,24.2815,24.89572694245868,23.667273057541323,0.0505921744915823,0.3735714285714278,14756140.0,23.412439617738183,1067.46,0.6730647717140411,0.8228601285243424
2020-12-21,24.77,24.99,24.68,24.86,1.0569105691056846,2307390,2196253.0,67.60563380281697,83.72093023255806,0.3668608822128121,0.379108544799307,-0.0122476625864949,23.624522568820247,22.614568048765644,24.3165,24.979420968537237,23.65357903146276,0.0545243738644324,0.382857142857142,17063530.0,23.44069730478856,1081.08,0.7083273024973828,0.8329108265202507
2020-12-22,24.81,25.29,24.68,25.12,1.045856798069189,2576390,2174875.5,68.4931506849316,88.43537414965998,0.3895957234957308,0.3812059805385918,0.0083897429571389,23.683168742592,22.639497719922204,24.3705,25.11010088810401,23.63089911189599,0.0606964065656438,0.4049999999999993,19639920.0,23.474986245474,1083.45,0.6820534442679079,0.8085775342575159
2020-12-23,25.2,25.33,24.73,24.86,-1.0350318471337605,1391420,2152665.0,62.89308176100632,65.9420289855073,0.3822273430365293,0.3814102530381793,0.0008170899983499,23.72931898798055,22.661592269972733,24.4205,25.149925873727543,23.691074126272454,0.059738815644851,0.4292857142857136,18248500.0,23.492243648530515,1078.9,0.7167990760547468,0.8430081053544501
2020-12-24,24.86,24.99,24.38,24.64,-0.8849557522123797,2386210,2190219.0,58.333333333333385,48.50746268656733,0.3545486706763405,0.3760379365658116,-0.021489265889471,23.76503196884406,22.68127791902773,24.4485,25.16578361857337,23.731216381426623,0.0586771064542508,0.4578571428571421,15862290.0,23.515056221857414,1067.52,0.7348252073128039,0.8234895492963559
2020-12-25,24.64,24.9,24.47,24.9,1.0551948051948037,1625110,2172153.5,61.32596685082876,67.91044776119405,0.3495634012126452,0.3707430294951784,-0.0211796282825332,23.80954051908547,22.703354755654324,24.479,25.2194095594936,23.7385904405064,0.0604934482204011,0.4728571428571419,17487400.0,23.531221633201326,1084.42,0.7536816047413365,0.8129578938402339
2020-12-28,25.03,25.33,24.86,25.03,0.5220883534136744,2197090,2143923.0,60.45197740113,73.21428571428591,0.3520443051802608,0.3670032846321949,-0.014958979451934,23.857401675199764,22.72650545460304,24.533,25.26847979327499,23.79752020672501,0.059958406495332,0.4721428571428561,19684490.0,23.55789662474763,1091.33,0.733726614682206,0.7702141015040191
2020-12-29,25.03,25.42,24.9,25.33,1.1985617259288706,2172950,2081202.0,57.18654434250766,92.5619834710741,0.3739077563779069,0.3683841789813373,0.0055235773965696,23.915150629113494,22.7524108729652,24.6065,25.35252878454417,23.86047121545583,0.0606367248120756,0.4592857142857135,21857440.0,23.585796971878644,1099.49,0.744852638058995,0.789760054781451
2020-12-30,25.46,25.46,25.12,25.12,-0.8290564547966728,1204180,2036001.0,61.51315789473688,72.80000000000001,0.3700240471295863,0.3687121526109871,0.0013118945185992,23.962399624050224,22.77596897373171,24.6605,25.390041312274924,23.930958687725077,0.059166789990059,0.4464285714285707,20653260.0,23.601011930485345,1097.54,0.7514674524973401,0.8085723408217512
2020-12-31,25.12,25.59,25.07,25.55,1.7117834394904552,2036370,2056420.5,64.00000000000004,97.10144927536238,0.3970664510275803,0.3743830122943057,0.0226834387332745,24.02465846232276,22.80357127250055,24.736,25.506547310614195,23.96545268938581,0.0623016907029588,0.4621428571428563,22689630.0,23.62872618958264,1103.87,0.7308927487333297,0.8250600171396456
2021-01-04,25.76,26.02,25.63,26.02,1.8395303326810053,2151300,2094939.5,67.76859504132236,100.0,0.4512214233006197,0.3897506944955686,0.0614707288050511,24.10290715007481,22.83557553844582,24.833,25.73334145569452,23.932658544305475,0.072511694575325,0.4621428571428563,24840930.0,23.664873011619964,1120.47,0.7497888526002756,0.861059617774918
2021-01-05,25.94,27.45,25.85,27.1,4.150653343581867,2332200,2138790.5,78.8418708240535,89.19753086419759,0.574662254303135,0.4267330064570819,0.1479292478460531,24.22044020301305,22.87800762264039,24.984,26.279065940202937,23.688934059797067,0.1036716250562708,0.5457142857142847,27173130.0,23.718277204129997,1132.55,0.6904324985927641,0.9790158448574108
2021-01-06,27.28,27.49,26.93,26.97,-0.4797047970479751,1796000,2113735.0,75.7303370786517,84.14634146341463,0.6544559281164659,0.4722775907889587,0.1821783373275072,24.3282660774047,22.91872396470367,25.118,26.644614417247325,23.59138558275267,0.1215554118359206,0.5607142857142848,25377130.0,23.762452000087286,1143.21,0.6732707677570998,0.9712375571636656
2021-01-07,27.06,27.19,26.76,27.02,0.1853911753800563,2150200,2071154.0,80.66037735849055,84.88745980707398,0.7135027559973786,0.5205226238306426,0.1929801321667359,24.43382427044765,22.959532681472787,25.226000000000003,26.96641011500769,23.485589884992315,0.1379854209948218,0.557857142857142,27527330.0,23.811720062907145,1156.49,0.6630005379552696,0.9076016516997604
2021-01-08,27.23,27.54,27.06,27.36,1.258327165062911,2720400,2101549.5,81.36363636363635,94.30379746835445,0.7787559373172108,0.5721692865279563,0.2065866507892545,24.548576259841862,23.003318425935745,25.373,27.31207302867281,23.43392697132719,0.1528453890886224,0.5764285714285707,30247730.0,23.878191247733785,1167.69,0.6217356385643548,0.8331510944609279
2021-01-11,27.62,27.97,27.36,27.97,2.229532163742687,1972800,2112676.0,82.73684210526315,100.0,0.8696664818006461,0.6316687255824942,0.2379977562181519,24.682749739848067,23.05273814309061,25.5395,27.76436877200243,23.31463122799757,0.1742296264220075,0.5921428571428565,32220530.0,23.93089508188147,1184.89,0.6446984591706048,0.8989219941388709
2021-01-12,28.1,28.53,27.67,28.44,1.6803718269574608,2435200,2162248.0,83.46774193548387,97.8313253012048,0.9684748402215604,0.6990299485103074,0.2694448917112529,24.830092887305007,23.106342738681757,25.725,28.26238779891945,23.187612201080555,0.1972701884485478,0.6099999999999994,34655730.0,24.0013643232135,1192.28,0.6779412371443188,0.9970053968514048
2021-01-13,28.49,29.14,28.49,28.75,1.0900140646975975,2612000,2159503.0,88.82235528942118,91.80672268907564,1.059581390662775,0.7711402369408009,0.2884411537219737,24.983814734861674,23.162498532326712,25.937,28.741418318522253,23.13258168147775,0.2162484727240816,0.6171428571428567,37267730.0,24.08447609630677,1186.05,0.5982980614362312,0.8668038531451171
2021-01-14,28.75,28.96,28.4,28.7,-0.1739130434782687,1777500,2148601.5,91.94214876033055,90.57815845824408,1.1148975610578802,0.8398917017642169,0.2750058592936633,25.129547490357297,23.21759804941799,26.138,29.132862970241927,23.14313702975807,0.2291577756708186,0.6135714285714283,35490230.0,24.138161188797625,1187.4,0.6139356818545134,0.9053941062792102
2021-01-15,28.96,28.96,28.7,28.79,0.3135888501742068,1540400,2045896.5,91.64882226980728,91.82242990654204,1.1527105428653537,0.9024554699844444,0.2502550728809092,25.27309464759819,23.27304483499592,26.3565,29.45931552956767,23.25368447043233,0.2354497395001362,0.6014285714285713,37030630.0,24.184983393731383,1194.2,0.5476163632538688,0.9009201960572046
2021-01-18,28.96,28.96,28.62,28.66,-0.4515456755817992,1209000,2029705.5,88.86509635974305,88.67924528301886,1.158829425559354,0.9537302610994264,0.2050991644599276,25.40591446533944,23.326646378926316,26.559500000000003,29.70934026328488,23.40965973671513,0.2371912320100056,0.5921428571428571,35821630.0,24.22053544397686,1191.94,0.5967419194285218,1.016916576100664
2021-01-19,28.53,28.57,26.67,26.8,-6.489881367759942,3505600,2089616.0,61.79775280898878,42.50614250614252,1.0020413202562537,0.963392472930792,0.0386488473254618,25.46058448630652,23.36120711147431,26.6565,29.70379232702013,23.60920767297987,0.2286340912738079,0.6971428571428567,32316030.0,24.28961948352957,1131.0,0.8684512558555263,1.2291649422450748
2021-01-20,27.1,27.54,26.02,27.36,2.0895522388059584,3663800,2143986.5,67.02127659574467,56.26535626535624,0.9124547269816752,0.9532049237409684,-0.0407501967592933,25.535071369196466,23.400996095439744,26.7685,29.74177234222709,23.795227657772905,0.2221471014234712,0.781428571428571,35979830.0,24.350203724039183,1134.68,0.858431496457342,1.2328567123855536
2021-01-21,27.88,28.44,27.36,28.36,3.654970760233911,2313100,2190070.5,69.65034965034964,77.77777777777776,0.9116395359320038,0.9448918461791757,-0.0332523102471719,25.645852884129937,23.45033941787318,26.9435,29.855169985637644,24.03183001436236,0.2161315334412859,0.8214285714285712,38292930.0,24.402240335214803,1164.21,0.8728999639244639,1.2352966202118734
2021-01-22,28.4,29.18,28.27,28.92,1.9746121297602448,2090300,2175275.0,70.02762430939227,92.19219219219224,0.945284163617508,0.944970309666842,0.0003138539506658,25.77425081024249,23.50476390127743,27.1575,29.984221180374693,24.330778819625305,0.208172415014246,0.8528571428571426,40383230.0,24.457259874120066,1166.78,0.8570848068685463,1.2347656644028877
2021-01-25,28.88,29.48,28.62,28.96,0.138312586445366,3111900,2249614.5,65.0,84.97109826589598,0.9640623287429904,0.9487887134820718,0.0152736152609185,25.899182151017296,23.559044857483624,27.3605,30.08592396508757,24.635076034912437,0.1992232572568168,0.7999999999999999,43495130.0,24.540874898249918,1166.05,0.8672947382657501,1.269209236219067
2021-01-26,29.18,29.18,28.31,28.53,-1.4848066298342566,2597500,2269635.0,62.000000000000014,72.5433526011561,0.9334861067900952,0.9457281921436764,-0.0122420853535812,26.00235147842838,23.60850709770767,27.535500000000003,30.07390791379992,24.997092086200084,0.1843734752446782,0.8221428571428573,40897630.0,24.60313418883402,1136.12,0.8667538369079036,1.1918144968811824
2021-01-27,28.4,28.57,27.19,27.23,-4.556607080266383,2226800,2272327.5,51.35483870967742,34.971098265895975,0.79518865532512,0.9156202847799652,-0.1204316294548453,26.050494557705697,23.64454185295436,27.6305,29.95452984852649,25.306470151473512,0.1682220624691185,0.89,38670830.0,24.64215512403396,1097.17,0.8941695222838059,1.2431942943413343
2021-01-28,25.94,26.93,25.33,25.33,-6.977598237238347,5092400,2466738.5,39.097744360902254,0.0,0.5262070206408787,0.837737631952148,-0.3115306113112693,26.022239869168217,23.661312580785665,27.641,29.918707989231823,25.36329201076818,0.1648064823437517,0.9885714285714288,33578430.0,24.67675586340069,1023.94,0.9291360149005122,1.187525230678139
2021-01-29,25.5,27.1,25.5,27.1,6.987761547572058,3211900,2525515.0,45.84527220630374,42.65060240963861,0.4506663436587423,0.760323374293467,-0.3096570306347246,26.06450497233809,23.695528376001725,27.7185,29.79306044805436,25.643939551945635,0.1496877859952279,1.0714285714285718,36790330.0,24.709937244479185,1056.61,0.9284103497381264,1.2639761038938897
2021-02-01,27.84,28.27,26.93,27.45,1.291512915129145,2017400,2518820.0,45.21739130434782,51.08433734939759,0.4142664817079655,0.6911119957763667,-0.2768455140684012,26.11883811067778,23.73288630260868,27.79,29.71096466994004,25.86903533005996,0.1382486268398731,1.1057142857142863,38807730.0,24.740914864865164,1035.51,0.9045336928780816,1.2286958120050926
2021-02-02,27.28,28.53,27.23,28.53,3.9344262295082144,3264600,2565440.0,49.01079136690648,77.10843373493978,0.4671809319549922,0.6463257830120919,-0.1791448510570996,26.21339347888649,23.780618777209583,27.8615,29.780779195838605,25.942220804161398,0.1377728547162647,1.1485714285714292,42072330.0,24.799118383454275,1075.53,0.9116898681181538,1.1585154004843574
2021-02-03,29.18,30.52,28.57,30.26,6.063792499123721,4173500,2684315.0,56.093750000000014,94.99036608863204,0.641319821100609,0.6453245906297953,-0.0040047695291862,26.372083930694867,23.845090232162725,28.026,30.17390375164152,25.87809624835848,0.1532793657062383,1.250714285714286,46245830.0,24.90723740101861,1111.29,0.9300920634965087,1.2141764497737728
2021-02-04,30.39,31.64,30.35,31.34,3.5690680766688576,4398700,2796740.0,59.24583031182016,95.24564183835182,0.8565987818716714,0.6875794288781706,0.1690193529935008,26.566904168706834,23.91966644875812,28.242,30.7946671294323,25.689332870567704,0.1807709885583384,1.330714285714286,50644530.0,25.04588010874436,1112.19,0.9276758150515644,1.2376551348438078
2021-02-05,31.56,31.73,31.04,31.51,0.5424377791959145,2084900,2764965.0,60.303687635574846,96.5625,1.0290640784088652,0.7558763587843095,0.2731877196245557,26.760751064051664,23.99519215573565,28.4495,31.3511254972542,25.5478745027458,0.2039842877557919,1.355714285714286,52729430.0,25.112771484174463,1126.91,0.9201783151506144,1.2232363939540876
2021-02-08,31.47,31.51,30.09,30.82,-2.189781021897818,4035600,2868105.0,65.87677725118482,85.78125,1.0974165007282188,0.8241843871730914,0.2732321135551274,26.91993729683395,24.06310069149948,28.592,31.669097744030196,25.51490225596981,0.2152418679371985,1.3150000000000006,48693830.0,25.22601253738146,1083.18,0.9178352768798084,1.1925461674919795
2021-02-09,30.87,32.25,30.26,32.25,4.639844256975989,4224300,2957560.0,68.07095343680709,100.0,1.2525368714829457,0.9098548840350622,0.3426819874478832,27.128959363624777,24.144562376161176,28.78250000000001,32.26501497144172,25.299985028558293,0.2419883589988162,1.348571428571429,52918130.0,25.35572881901378,1114.93,0.9226127446544468,1.195252583585565
2021-02-17,32.94,34.15,32.81,33.67,4.403100775193813,3139100,2983915.0,69.03225806451613,94.55782312925174,1.4730723543080655,1.022498378089663,0.4505739762184026,27.38547076112969,24.23934285003022,29.0285,33.139687688555,24.917312311445,0.2832518172523554,1.4071428571428573,56057230.0,25.477956000792226,1155.78,0.9255677410880474,1.1749569231694534
2021-02-18,33.67,33.85,33.11,33.8,0.3861003861003631,2243100,3007195.0,68.0473372781065,96.031746031746,1.6394397855322147,1.1458866595781734,0.4935531259540413,27.63702092735989,24.334473766945344,29.283500000000004,33.90934626681545,24.65765373318456,0.3159353401618961,1.3950000000000002,58300330.0,25.56354107205955,1174.38,0.9169940763678912,1.1533740084655688
2021-02-19,33.46,33.72,32.85,33.11,-2.0414201183431846,3722700,3116310.0,64.64361326746646,88.20861678004536,1.6960588295336765,1.255921093569274,0.4401377359644023,27.851647557659508,24.421792435930964,29.4995,34.42223127012785,24.57676872987215,0.3337501496722216,1.4014285714285717,54577630.0,25.69546390131493,1173.5,0.907140869676472,1.1582294645251745
2021-02-22,33.11,33.5,32.9,33.2,0.2718212020537791,2319300,3171825.0,66.88358640636298,89.2290249433107,1.7282696608221857,1.3503908070198565,0.377878853802329,28.06138686912384,24.50913778482717,29.7265,34.89862070930085,24.554379290699146,0.3479804692312149,1.3821428571428571,56896930.0,25.77509882706129,1175.04,0.9079060207281868,1.1566366294470614
2021-02-23,32.98,33.29,32.25,32.64,-1.6867469879518149,3369500,3165020.0,70.66462948815888,82.87981859410432,1.6891383216798808,1.4181403099518612,0.2709980117280195,28.240940325236632,24.590041886470686,30.0185,35.15424173395572,24.882758266044277,0.342171776334975,1.3578571428571429,53527430.0,25.880641180180778,1177.64,0.8758038017333513,1.1065187685950375
2021-02-24,32.85,33.07,32.38,32.59,-0.1531862745097978,2225200,3093090.0,82.29537366548044,81.9653179190752,1.6352418215350042,1.46156061226849,0.1736812092665143,28.41149168503128,24.669643459739635,30.28,35.37824737687269,25.18175262312731,0.3367402494631897,1.2714285714285711,51302230.0,25.94813792174609,1162.01,0.877355233038684,1.1003168010423188
2021-02-25,32.9,32.98,32.21,32.94,1.0739490641300753,1927500,3073810.0,79.73523421588595,83.24099722991689,1.6023002123441683,1.4897085322836257,0.1125916800605428,28.5890802464026,24.75193556461785,30.509,35.65534218593523,25.362657814064764,0.3373655108941777,1.1999999999999993,53229730.0,26.00578642334749,1165.43,0.8730009310521442,1.099828051466372
2021-02-26,32.42,33.03,32.38,32.94,0.0,1936000,3066095.0,78.98627243928195,82.514450867052,1.5582314277947162,1.5034131113858438,0.0548183164088724,28.759704550465244,24.83340884258185,30.71,35.90878123369211,25.51121876630789,0.3385725323146929,1.150714285714285,53229730.0,26.063330698640037,1168.47,0.8725756988186639,1.097107251091756
2021-03-01,33.24,33.72,33.2,33.67,2.2161505768063305,2078100,3014405.0,78.17982456140352,91.39784946236564,1.5641805974178595,1.515566608592247,0.0486139888256125,28.952265156329357,24.921335122755167,30.9455,36.23639973444969,25.65460026555031,0.341949539315874,1.1135714285714278,55307830.0,26.130764483070045,1186.17,0.8740808920994813,1.0955274299874855
2021-03-02,34.11,34.11,33.24,33.67,0.0,1821700,2975615.0,73.07171853856563,88.17733990147791,1.5510162078357936,1.5226565284409563,0.0283596793948373,29.137274365885062,25.00838651456855,31.202500000000004,36.49871463629299,25.906285363707024,0.3394737368026909,1.0335714285714277,55307830.0,26.19001000669998,1186.61,0.8713348489265486,1.1095953089849593
2021-03-03,33.72,33.76,33.46,33.59,-0.2376002376002328,1599400,2944245.0,67.60563380281694,86.20689655172426,1.5166450626323351,1.5214542352792324,-0.004809172646897,29.311891057418983,25.093775703478315,31.5205,36.57043788393271,26.47056211606729,0.3204224478629912,0.9564285714285704,53708430.0,26.24078439348498,1186.95,0.8545268414912044,1.0709918065879147
2021-03-04,33.59,33.63,32.46,32.81,-2.3221196784757425,2901500,2834700.0,59.28571428571429,66.9950738916257,1.4102101760754095,1.499205423438468,-0.0889952473630584,29.4490718002653,25.17055405468749,31.8945,36.04120179654547,27.74779820345453,0.2600261359510557,0.9907142857142848,50806930.0,26.323328033915143,1168.52,0.7862342798659621,1.0635028953772316
