2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='d:\\bnquys\\Source\\stock-trend-prediction\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\wingding.ttf', name='Wingdings', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consolaz.ttf', name='Consolas', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LomaB.ttf', name='Loma', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arial.ttf', name='Arial', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comicbd.ttf', name='Comic Sans MS', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ariblk.ttf', name='Arial', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdanaz.ttf', name='Verdana', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candaraz.ttf', name='Candara', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segmdl2.ttf', name='Segoe MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palai.ttf', name='Palatino Linotype', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mvboli.ttf', name='MV Boli', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesbi.ttf', name='Times New Roman', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-05-26 00:01:22 DEBUG    matplotlib.font_manager │ findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candarab.ttf', name='Candara', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
